Ano da Produção,Título da Produção,Glosada,ISSN,Título do Periódico,DOI,URL,Tipo,Subtipo,Idioma,Autores,Categorias
2014,I WORKSHOP INPE-BOEING ABOUT THE FUTURE OF THE BIOFUEL FOR AVIATION IN BRAZIL,Sim,,,,-,TÉCNICA,ORGANIZAÇÃO DE EVENTO,-,KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; LUIZ EDUARDO OLIVEIRA E CRUZ DE ARAGAO ; LEILA MARIA GARCIA FONSECA,Docente ; Docente ; Participante Externo ; Docente
2014,ICON AND GEOMETRIC DATA VISUALIZATION WITH A SELF-ORGANIZING MAP GRID,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,ALESSANDRA MARLI MARIA MORAIS ; MARCOS GONCALVES QUILES ; RAFAEL DUARTE COELHO DOS SANTOS,Discente - Mestrado ; Docente ; Docente
2014,II WORKSHOP INPE-BOEING - ENERGY CROP MANAGEMENT PLATFORM BASED ON REMOTE SENSING TECHNOLOGIES,Sim,,,,-,TÉCNICA,ORGANIZAÇÃO DE EVENTO,-,KARINE REIS FERREIRA GOMES ; LUBIA VINHAS ; LEILA MARIA GARCIA FONSECA ; LUIZ EDUARDO OLIVEIRA E CRUZ DE ARAGAO,Docente ; Docente ; Docente ; Participante Externo
2014,IMPLEMENTATION OF A WIRE MEDIUM IN A X-BAND HORN ANTENNA:  SIMULATION AND EXPERIMENT,Sim,,,,[http://www.apmc2014.org],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,JOAQUIM JOSE BARROSO DE CASTRO,Docente
2014,IMPROVEMENTS IN SAMPLE SELECTION METHODS FOR IMAGE CLASSIFICATION,Sim,2072-4292,Remote Sensing,,[doi:10.3390/rs6087580],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,THALES SEHN KORTING ; LEILA MARIA GARCIA FONSECA ; EMILIANO FERREIRA CASTEJON ; LAERCIO MASSARU NAMIKAWA,Participante Externo ; Docente ; Participante Externo ; Participante Externo
2014,INVESTIGATION OF DIFFERENT TOPOLOGIES OF NEURAL NETWORKS FOR DATA ASSIMILATION,Sim,1568-4946,Applied Soft Computing (Print),,[http://mmp.vestnik.susu.ac.ru/issue/en],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,FABRICIO PEREIRA HARTER ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Docente
2014,"INVESTIGATION OF TRANSMITTED, REFLECTED, AND ABSORBED POWERS OF PERIODIC AND APERIODIC MULTILAYERED STRUCTURES COMPOSED OF BI-ANISOTROPIC METAMATERIAL SLAB AND CONVENTIONAL MATERIAL",Sim,1569-4410,Photonics and Nanostructures (Print),,[http://www.sciencedirect.com/science/article/pii/S1569441014001084][doi:10.1016/j.photonics.2014.12.003],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,JOAQUIM JOSE BARROSO DE CASTRO,Docente
2014,ISOCHRONAL SYNCHRONIZATION IN NETWORKS AND CHAOS-BASED TDMA COMMUNICATION,Sim,The European Physical Journal. Special Topics,,,[http://link.springer.com/article/10.1140%2Fepjst%2Fe2014-02146-6],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,JOSE MARIO VICENSI GRZYBOWSKI ; ELBERT EINSTEIN NEHRER MACAU ; TAKASHI YONEYAMA,Participante Externo ; Docente ; Participante Externo
2014,ITERATIVE ESTIMATION FOR FLIGHT DYNAMIC HELICOPTER SIMULATOR,Sim,,,,[http://ccis2014.pol.una.py/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,HAROLDO FRAGA DE CAMPOS VELHO ; EDUARDO FAVERO PACHECO DA LUZ ; IVANA YOSHIE SUMIDA,Docente ; Participante Externo ; Discente - Doutorado
2014,KNOWLEDGE EXTRACTION FROM LARGE CLIMATOLOGICAL DATA SETS USING A GENOME-WIDE ANALYSIS APPROACH: APPLICATION TO THE 2005 AND 2010 AMAZON DROUGHTS,Sim,0165-0009,Climatic Change,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,HELOISA MUSETTI ; GILVAN SAMPAIO DE OLIVEIRA ; FERNANDO MANOEL RAMOS,Participante Externo ; Participante Externo ; Docente
2014,KNOWLEDGE MANAGEMENT INITIATIVES IN SOFTWARE TESTING: A MAPPING STUDY,Sim,0950-5849,Information and Software Technology,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,ERICA FERREIRA DE SOUZA ; NANDAMUDI LANKALAPALLI VIJAYKUMAR ; RICARDO DE ALMEIDA FALBO,Discente - Doutorado ; Docente ; Participante Externo
2014,MAPPING GRASSLANDS FORMATIONS AND CULTIVATED PASTURES IN THE BRAZILIAN CERRADO USING DATA MINING,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,WANDERSON SANTOS COSTA ; LEILA MARIA GARCIA FONSECA ; THALES SEHN KORTING,Discente - Doutorado ; Docente ; Participante Externo
2014,MEMBRO DE COMITÊ -  IADIS APPLIED COMPUTING 2013 (AC 2014),Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Inglês,MARCOS GONCALVES QUILES,Docente
2014,MÉTODO HEURÍSTICO DE SOLUÇÃO PARA O PROBLEMA DE CRIAÇÃO DE LINHAS DE TRABALHO PARA EMPRESAS DE ÔNIBUS INTERURBANO,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,FABIO GAVIAO AVELINO DE MELLO ; EDSON LUIZ FRANCA SENNE,Participante Externo ; Docente
2014,MICROWAVE METHOD FOR REFERENCE-PLANE-INVARIANT AND THICKNESS-INDEPENDENT PERMITTIVITY DETERMINATION OF LIQUID MATERIALS,Sim,0034-6748,Review of Scientific Instruments,,[http://scitation.aip.org/content/aip/journal/rsi][doi:10.1063/1.4862047],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,JOAQUIM JOSE BARROSO DE CASTRO,Docente
2014,MINIMIZAÇÃO DO ATRASO TOTAL PONDERADO EM SEQUENCIAMENTO DE TAREFAS PELO ALGORITMO DE COLÔNIA DE FORMIGAS,Sim,,,,[http://prope.unesp.br/cic_isbn/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,KEVIN ISHIGAKI SETIO ; EDSON LUIZ FRANCA SENNE,Sem Categoria ; Docente
2014,'MODELAGEM DE TURBULÊNCIA EM CAMADA LIMITE ATMOSFÉRICA / ATMOSPHERIC BOUNDARY LAYER TURBULENCE MODELLING',Sim,,,,-,TÉCNICA,APRESENTAÇÃO DE TRABALHO,Português,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2014,"MODELO ARQUITETURAL PARA COLETA, PROCESSAMENTO E VISUALIZAÇÃO DE INFORMAÇÕES DE CLIMA ESPACIAL",Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,NILSON SANT ANNA ; EDUARDO MARTINS GUERRA ; ANDRE APARECIDO DE SOUZA IVO ; MARCOS PAULO SALGUEIRO DE MORAES ; VITOR CONRADO FARIA GOMES ; FERNANDO DE OLIVEIRA PEREIRA ; LUIZ GUSTAVO DINIZ DE OLIVEIRA VERAS,Participante Externo ; Docente ; Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo
2014,MPCA FOR FLIGHT DYNAMICS PARAMETERS DETERMINATION,Sim,,,,[http://www.icipe2014.org],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,HAROLDO FRAGA DE CAMPOS VELHO ; EDUARDO FAVERO PACHECO DA LUZ ; IVANA YOSHIE SUMIDA,Docente ; Participante Externo ; Discente - Doutorado
2014,MULTI-PARTICLE COLLISION ALGORITHM FOR SOLVING AN INVERSE RADIATIVE PROBLEM,Sim,,,,[http://imse2014.math.kit.edu/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,REYNIER HERNANDEZ TORRES ; EDUARDO FAVERO PACHECO DA LUZ ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Participante Externo ; Docente
2014,MULTI-PARTICLE COLLISION ALGORITHM WITH REFLECTED POINTS,Sim,,,,[http://cnmac.com.br/node/15],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,REYNIER HERNANDEZ TORRES ; EDUARDO FAVERO PACHECO DA LUZ ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Participante Externo ; Docente
2014,NATURE-INSPIRED FRAMEWORK FOR HYPERSPECTRAL BAND SELECTION,Sim,0196-2892,IEEE Transactions on Geoscience and Remote Sensing,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,LEILA MARIA GARCIA FONSECA,Docente
2014,NEURAL NETWORK AND FUZZY LOGIC STATISTICAL DOWNSCALING OF ATMOSPHERIC CIRCULATION-TYPE SPECIFIC WEATHER PATTERN FOR RAINFALL FORECASTING,Sim,1568-4946,Applied Soft Computing (Print),,[http://www.sciencedirect.com/science/article/pii/S1568494614000957][doi:10.1016/j.asoc.2014.02.025],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2014,NEURAL NETWORK BASED VISUALIZATION OF COLLABORATIONS IN A CITIZEN SCIENCE PROJECT,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,"BROOME, BARBARA D. ; HALL, DAVID L. ; LLINAS, JAMES ; ALESSANDRA MARLI MARIA MORAIS ; RAFAEL DUARTE COELHO DOS SANTOS ; M. Jordan Raddick",Sem Categoria ; Sem Categoria ; Sem Categoria ; Discente - Mestrado ; Docente ; Participante Externo
2014,NEURAL NETWORK FOR DATA ASSIMILATION METHOD APPLIED TO SHALLOW WATER EQUATION,Sim,,,,[http://uncertainties2014.insa-rouen.fr/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,HELAINE CRISTINA MORAIS FURTADO ; ROSANGELA SAHER CORREA CINTRA ; HAROLDO FRAGA DE CAMPOS VELHO ; ELBERT EINSTEIN NEHRER MACAU,Participante Externo ; Participante Externo ; Docente ; Docente
2014,NEURAL NETWORKS IN THE STUDY OF CLIMATE PATTERNS SEASONAL,Sim,,,,[http://ccis2014.pol.una.py/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,JULIANA APARECIDA ANOCHI ; HAROLDO FRAGA DE CAMPOS VELHO,Discente - Doutorado ; Docente
2014,NEURO-FUZZY APPROACH ADDRESSING PREDICTABILITY,Sim,,,,[http://ccis2014.pol.una.py/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,PETTRAS LEONARDO BUENO DOS SANTOS ; SANDRA APARECIDA SANDRI ; HAROLDO FRAGA DE CAMPOS VELHO,Discente - Mestrado ; Docente ; Docente
2014,NEW DEVELOPMENTS ON RECONSTRUCTION OF HIGH RESOLUTION CHLOROPHYLL-A VERTICAL PROFILES,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,ROBERTO PINTO SOUTO ; PEDRO LEITE DA SILVA DIAS ; HAROLDO FRAGA DE CAMPOS VELHO ; STEPHAN STEPHANY ; MILTON KAMPEL,Participante Externo ; Participante Externo ; Docente ; Docente ; Participante Externo
2014,NONLINEAR FLUCTUATION ANALYSIS FOR A SET OF 41 MAGNETIC CLOUDS MEASURED BY THE ADVANCED COMPOSITION EXPLORER (ACE) SPACECRAFT,Sim,1607-7946,Nonlinear Processes in Geophysics (Online),,[http://www.nonlin-processes-geophys.net/21/1059/2014/npg-21-1059-2014.html],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,ARIAN OJEDA GONZALEZ ; WALTER DEMETRIO GONZALEZ ALARCON ; ODIM MENDES JUNIOR ; MARGARETE OLIVEIRA DOMINGUES ; REINALDO ROBERTO ROSA,Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Docente
2014,NONLINEAR METHOD OF REDUCTION OF DIMENSIONALITY BASED IN ARTIFICIAL NEURAL NETWORK AND HARDWARE IMPLEMENTATION,Sim,,,,[http://imse2014.math.kit.edu/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,JOSE RENATO GARCIA BRAGA ; VITOR CONRADO FARIA GOMES ; ELCIO HIDEITI SHIGUEMORI ; HAROLDO FRAGA DE CAMPOS VELHO,Discente - Doutorado ; Participante Externo ; Participante Externo ; Docente
2014,NUCLEAR APPLIED RESEARCH FOR SPACE EXPLORATION: A BRAZILIAN EFFORT,Sim,,,,-,TÉCNICA,APRESENTAÇÃO DE TRABALHO,Inglês,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2014,OPTIMIZATION METHODS APPLIED TO NONLINEAR SIGNAL INTERFERENCE MODELS,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,MARLON DA SILVA ; EDSON LUIZ FRANCA SENNE ; NANDAMUDI LANKALAPALLI VIJAYKUMAR,Discente - Doutorado ; Docente ; Docente
2014,OPTIMIZATION OF FEEDFORWARD NEURAL NETWORKS BY MULTIPLE PARTICLE COLLISION ALGORITHM,Sim,,,,[http://ieee-ssci.org/FOCI.html],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,JULIANA APARECIDA ANOCHI ; HAROLDO FRAGA DE CAMPOS VELHO,Discente - Doutorado ; Docente
2014,PARECERISTA AD HOC DO CNPQ. NÚMERO DE PROCESSOS AVALIADOS: 4,Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Português,EDSON LUIZ FRANCA SENNE,Docente
2014,PARETO FRONTIER FOR THE TIME-ENERGY COST VECTOR TO AN EARTH-MOON TRANSFER ORBIT USING THE PATCHED-CONIC APPROXIMATION,Sim,The European Physical Journal. Special Topics,,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,FRANCISCO JAVIER TIPAN SALAZAR ; ELBERT EINSTEIN NEHRER MACAU ; OTHON CABO WINTER,Participante Externo ; Docente ; Participante Externo
2014,PARTIAL SYNCHRONIZATION GROUPS IN A TIME-DELAYED KURAMOTO MODEL THROUGH NETWORKS,Sim,,,,[http://www.cmsim.org/chaos2014.html],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,CELSO BERNARDO DA NOBREGA DE FREITAS ; ELBERT EINSTEIN NEHRER MACAU,Discente - Doutorado ; Docente
2014,PHASE OSCILLATORY NETWORK AND VISUAL PATTERN RECOGNITION,Sim,2162-237X,IEEE Transactions on Neural Networks and Learning Systems,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,ELBERT EINSTEIN NEHRER MACAU ; ROSANGELA FOLLMANN BAGESTON,Docente ; Participante Externo
2014,PHM-BASED MULTI-UAV TASK ASSIGNMENT,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,RAFAEL DUARTE COELHO DOS SANTOS ; IVO PAIXAO DE MEDEIROS ; ELCIO HIDEITI SHIGUEMORI,Docente ; Discente - Doutorado ; Participante Externo
2014,POWER ANALYSIS OF MULTILAYER STRUCTURES COMPOSED OF CONVENTIONAL MATERIALS AND BI-ANISOTROPIC METAMATERIAL SLABS,Sim,0740-3224,"Journal of the Optical Society of America. B, Optical Physics",,[http://www.opticsinfobase.org/josab][doi:10.1364/josab.31.000939],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,JOAQUIM JOSE BARROSO DE CASTRO,Docente
2014,PRELIMINARY STUDY OF SUDDEN COMMENCEMENTS PROPAGATION USING WAVELET TECHNIQUES ANALYSIS.,Sim,,,,[http://adsabs.harvard.edu/abs/2014EGUGA..16.9557K],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,MARGARETE OLIVEIRA DOMINGUES,Docente
2014,PREVISÃO CLIMÁTICA SAZONAL UTILIZANDO REDES NEURAIS AUTOCONFIGURADA POR MPCA,Sim,,,,[http://roge731.wix.com/cbmet2014],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,JULIANA APARECIDA ANOCHI ; HAROLDO FRAGA DE CAMPOS VELHO,Discente - Doutorado ; Docente
2014,PROCEEDINGS OF THE XV BRAZILIAN SYMPOSIUM ON GEOINFORMATICS (GEOINFO 2014),Sim,,,,http://www.geoinfo.info/proceedings_geoinfo2014.pdf,BIBLIOGRÁFICA,LIVRO,Idioma Nacional,CLODOVEU AUGUSTO DAVIS JUNIOR ; KARINE REIS FERREIRA GOMES,Participante Externo ; Docente
2014,PRODUCTION SCHEDULING OF ASSEMBLY FIXTURES IN THE AERONAUTICAL INDUSTRY,Sim,0360-8352,Computers & Industrial Engineering,,[doi:10.1016/j.cie.2013.11.009],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,BRUNO JENSEN VIRGINIO DA SILVA ; REINALDO MORABITO NETO ; DENISE SATO YAMASHITA ; HORACIO HIDEKI YANASSE,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2014,PROFILE OF CNPQ PRODUCTIVITY RESEARCH FELLOWS IN THE CHEMISTRY AREA BASED ON THE LATTES PLATFORM.,Sim,"Patente Brazi, Notif. Depósito PI - 0400467-1",,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,ALEXANDRE DONIZETI ALVES ; HORACIO HIDEKI YANASSE ; NEI YOSHIHIRO SOMA,Discente - Doutorado ; Docente ; Participante Externo
2014,PROPOSAL OF A WEIGHTED INDEX FOR SEGMENTATION EVALUATION,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,MARIANE SOUZA REIS ; ELIANA PANTALEAO ; SIDNEI JOAO SIQUEIRA SANT ANNA ; LUCIANO VIEIRA DUTRA,Participante Externo ; Participante Externo ; Docente ; Docente
2014,QOS MANAGEMENT IN SMART GRIDS: A MARKOVIAN APPROACH,Sim,2179-1074,"Journal of Microwaves, Optoelectronics and Electromagnetic Applications",,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,MARCELINO SILVA DA SILVA ; CARLOS RENATO LISBOA FRANCES ; JOAO CRISOSTOMO WEYL ALBUQUERQUE COSTA ; DIEGO LISBOA CARDOSO ; NANDAMUDI LANKALAPALLI VIJAYKUMAR ; SOLON VENANCIO DE CARVALHO,Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Docente
2014,RECURRENCE QUANTIFICATION ANALYSIS AS A TOOL FOR DISCRIMINATION AMONG DIFFERENT DYNAMICS CLASSES: THE HEART RATE VARIABILITY ASSOCIATED TO DIFFERENT AGE GROUPS,Sim,,,,http://link.springer.com/10.1007/978-3-319-09531-8_8,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,JOAQUIM JOSE BARROSO DE CASTRO ; ELBERT EINSTEIN NEHRER MACAU ; LAURITA DOS SANTOS ; MOACIR FERNANDES DE GODOY,Docente ; Docente ; Participante Externo ; Participante Externo
2014,RELATÓRIO DO PROJETO 472863/2011-8 CNPQ:TECNOLOGIAS INOVADORAS PARA APLICAÇÃO DA ENERGIA NUCLEAR NO ESPAÇO,Sim,,,,-,BIBLIOGRÁFICA,OUTRO,Português,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2014,"REVISOR DE ARTIGOS - CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI)",Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Inglês,MARCOS GONCALVES QUILES,Docente
2014,REVISOR DE ARTIGOS - THE INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN),Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,-,MARCOS GONCALVES QUILES,Docente
2014,REVISOR DE TRABALHOS SUBMETIDOS À REVISTA PESQUISA OPERACIONAL PARA O DESENVOLVIMENTO. NÚMERO DE TRABALHOS AVALIADOS: 2,Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Português,EDSON LUIZ FRANCA SENNE,Docente
2014,REVISOR DE TRABALHOS SUBMETIDOS À REVISTA PRODUÇÃO. NÚMERO DE TRABALHOS AVALIADOS: 2,Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Português,EDSON LUIZ FRANCA SENNE,Docente
2014,REVISOR DE TRABALHOS SUBMETIDOS AO EUROPEAN JOURNAL OF OPERATIONAL RESEARCH. NÚMERO DE TRABALHOS AVALIADOS: 2,Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Português,EDSON LUIZ FRANCA SENNE,Docente
2014,REVISOR DE TRABALHOS SUBMETIDOS AO XXI SIMPEP - SIMPÓSIO DE ENGENHARIA DE PRODUÇÃO. NÚMERO DE TRABALHOS AVALIADOS: 3,Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Português,EDSON LUIZ FRANCA SENNE,Docente
2014,REVISOR DE TRABALHOS SUBMETIDOS AO XXXIV ENEGEP - ENCONTRO NACIONAL DE ENGENHARIA DE PRODUÇÃO. NÚMERO DE TRABALHOS AVALIADOS: 4,Sim,,,,-,TÉCNICA,SERVIÇOS TÉCNICOS,Português,EDSON LUIZ FRANCA SENNE,Docente
2014,SEGMENTAÇÃO DE IMAGENS SAR USANDO ABORDAGEM PROBABILÍSTICA BASEADA EM DISTRIBUIÇÃO GAMA,Sim,1808-0936,RBC. Revista Brasileira de Cartografia (Online),,[http://www.rbc.lsie.unb.br/index.php/rbc/article/view/786/658],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,MARCUS FABIANO SILVA SALDANHA ; CORINA DA COSTA FREITAS ; SIDNEI JOAO SIQUEIRA SANT ANNA,Participante Externo ; Docente ; Docente
2014,SELF-CONFIGURING TWO TYPES NEURAL NETWORKS BY MPCA,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,JULIANA APARECIDA ANOCHI ; HAROLDO FRAGA DE CAMPOS VELHO ; HELAINE CRISTINA MORAIS FURTADO ; EDUARDO FAVERO PACHECO DA LUZ,Discente - Doutorado ; Docente ; Participante Externo ; Participante Externo
2014,SIMPLE PROCEDURE FOR ROBUST AND ACCURATE COMPLEX PERMITTIVITY MEASUREMENTS OF LOW-LOSS MATERIALS OVER A BROAD FREQUENCY BAND,Sim,0920-5071,Journal of Electromagnetic Waves and Applications (Print),,[http://www.tandfonline.com/loi/tewa20][doi:10.1080/09205071.2014.896227],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,JOAQUIM JOSE BARROSO DE CASTRO,Docente
2014,SINTONIA-FINA DE METAHEURÍSTICAS - ABORDAGEM POR MEIO DE PLANEJAMENTO DE EXPERIMENTOS (DOE),Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,EDUARDO BATISTA DE MORAES BARBOSA ; MESSIAS BORGES SILVA ; EDSON LUIZ FRANCA SENNE,Participante Externo ; Participante Externo ; Docente
2014,SOCIAL NETWORK ANALYSIS AND PARTICIPATION IN LEARNING ENVIRONMENTS TO DIGITAL INCLUSION BASED ON LARGE-SCALE DISTANCE EDUCATION,Sim,1539-3100,International Journal of Distance Education Technologies,,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,ALEKSANDRA DO SOCORRO DA SILVA ; SILVANA ROSSY DE BRITO ; DALTON LOPES MARTINS ; NANDAMUDI LANKALAPALLI VIJAYKUMAR ; CLAUDIO ALEX JORGE DA ROCHA ; JOAO CRISOSTOMO WEYL ALBUQUERQUE COSTA ; CARLOS RENATO LISBOA FRANCES,Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Participante Externo ; Participante Externo
2014,SOLITON GENERATION USING NONLINEAR TRANSMISSION LINES,Sim,0093-3813,IEEE Transactions on Plasma Science,,[http://ieeexplore.ieee.org][doi:10.1109/tps.2014.2361487],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,FERNANDA SAYURI YAMASAKI ; LAURO PAULO DA SILVA NETO ; JOSE OSVALDO ROSSI ; JOAQUIM JOSE BARROSO DE CASTRO,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2014,"SPATIAL MODELING OF THE SCHISTOSOMIASIS MANSONI IN MINAS GERAIS STATE, BRAZIL USING SPATIAL REGRESSION",Sim,0001-706X,Acta Tropica,,[http://www.sciencedirect.com/science/article/pii/S0001706X1400028X][doi:10.1016/j.actatropica.2014.01.015],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,FERNANDA RODRIGUES FONSECA ; CORINA DA COSTA FREITAS ; LUCIANO VIEIRA DUTRA ; RICARDO JOSE PAULA DE SOUZA E GUIMARAES ; OMAR DOS SANTOS CARVALHO,Participante Externo ; Docente ; Docente ; Participante Externo ; Participante Externo
2014,SPECKLE REDUCTION IN POLARIMETRIC SAR IMAGERY WITH STOCHASTIC DISTANCES AND NONLOCAL MEANS,Sim,0031-3203,Pattern Recognition,,[doi:10.1016/j.patcog.2013.04.001],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,LEONARDO JOSE TENORIO MOURAO TORRES ; SIDNEI JOAO SIQUEIRA SANT ANNA ; CORINA DA COSTA FREITAS ; ALEJANDRO CESAR FRERY ORGAMBIDE,Discente - Doutorado ; Docente ; Docente ; Participante Externo
2014,STUDY OF BRAZILIAN EXTREME METEOROLOGICAL EVENTS,Sim,,,,[http://imse2014.math.kit.edu/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,HELOISA MUSETTI ; FERNANDO MANOEL RAMOS ; HAROLDO FRAGA DE CAMPOS VELHO ; GILVAN SAMPAIO DE OLIVEIRA,Participante Externo ; Docente ; Docente ; Participante Externo
2014,STUDY OF LOCAL REGULARITIES IN SOLAR WIND DATA AND GROUND MAGNETOGRAMS,Sim,1364-6826,Journal of Atmospheric and Solar-Terrestrial Physics,,[http://www.sciencedirect.com/science/article/pii/S1364682614000261],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,VIRGINIA KLAUSNER DE OLIVEIRA ; ARIAN OJEDA GONZALEZ ; MARGARETE OLIVEIRA DOMINGUES ; ODIM MENDES JUNIOR ; ANDRES REINALDO RODRIGUES PAPA,Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Participante Externo
2014,SUPPORT FOR REFACTORING AN APPLICATION TOWARDS AN ADAPTIVE OBJECT MODEL,Sim,0302-9743,Lecture Notes in Computer Science,,[http://link.springer.com/chapter/10.1007%2F978-3-319-09156-3_6],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,EDUARDO MARTINS GUERRA,Docente
2014,SYNCHRONIZATION OF OSCILLATORS IN A KURAMOTO-TYPE MODEL WITH GENERIC COUPLING,Sim,1054-1500,"Chaos (Woodbury, N.Y.)",,[http://scitation.aip.org/content/aip/journal/chaos/24/2/10.1063/1.4880835][doi:10.1063/1.4880835],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,VLADIMIR VLASOV ; ELBERT EINSTEIN NEHRER MACAU ; ARKADY PIKOVSKY,Participante Externo ; Docente ; Participante Externo
2014,TEN YEARS OF SKYSERVER I: TRACKING WEB AND SQL E-SCIENCE USAGE,Sim,1521-9615,Computing in Science & Engineering (Print),,[doi:10.1109/mcse.2014.34],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,"RADDICK, M. JORDAN ; THAKAR, ANI R. ; SZALAY, ALEXANDER S. ; RAFAEL DUARTE COELHO DOS SANTOS",Sem Categoria ; Sem Categoria ; Sem Categoria ; Docente
